id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,income_train,income_air,income_bus,income_car,urban_train,urban_air,urban_bus,urban_car
1568,air,428,428,428,428,64.4,161.75,32.35,81.32,263,58,290,293,99,100,95,0,3,36,10,0,70,70,70,70,2,2,2,2
1569,air,428,428,428,428,64.4,161.75,32.35,81.32,263,58,290,293,99,100,95,0,3,36,10,0,70,70,70,70,2,2,2,2
1570,car,428,428,428,428,64.4,161.75,32.35,81.32,263,58,290,293,99,100,95,0,3,36,10,0,70,70,70,70,2,2,2,2
1571,train,438,438,438,438,66.1,163.15,32.15,83.22,263,58,290,306,100,100,98,0,3,36,10,0,25,25,25,25,2,2,2,2
1572,air,438,438,438,438,66.1,163.15,32.15,83.22,263,58,290,306,100,100,98,0,3,36,10,0,45,45,45,45,2,2,2,2
1573,air,438,438,438,438,66.1,163.15,32.15,83.22,263,58,290,306,100,100,98,0,3,36,10,0,70,70,70,70,2,2,2,2
1574,air,438,438,438,438,66.1,163.15,32.15,83.22,263,58,290,306,100,100,98,0,3,36,10,0,55,55,55,55,2,2,2,2
1575,air,438,438,438,438,66.1,163.15,32.15,83.22,263,58,290,306,100,100,98,0,3,36,10,0,70,70,70,70,2,2,2,2
1576,air,473,473,473,473,68.4,165.75,32.15,89.87,263,58,290,313,135,125,123,0,3,36,10,0,35,35,35,35,1,1,1,1
1577,train,433,433,433,433,67.4,168.15,31.15,82.27,263,58,290,299,105,105,93,0,3,36,10,0,25,25,25,25,1,1,1,1
1578,train,433,433,433,433,67.4,168.15,31.15,82.27,263,58,290,299,105,105,93,0,3,36,10,0,5,5,5,5,1,1,1,1
1579,air,433,433,433,433,67.4,168.15,31.15,82.27,263,58,290,299,105,105,93,0,3,36,10,0,45,45,45,45,1,1,1,1
1580,air,433,433,433,433,67.4,168.15,31.15,82.27,263,58,290,299,105,105,93,0,3,36,10,0,70,70,70,70,1,1,1,1
1581,car,433,433,433,433,67.4,168.15,31.15,82.27,263,58,290,299,105,105,93,0,3,36,10,0,70,70,70,70,1,1,1,1
1582,air,697,697,697,697,81.2,195.15,35.51,132.43,304,69,370,457,125,130,118,0,5,45,7,0,70,70,70,70,1,1,1,1
1583,air,540,540,540,540,73.75,185.15,33.41,102.6,304,69,370,342,100,105,96,0,5,45,7,0,70,70,70,70,2,2,2,2
1584,air,540,540,540,540,73.75,185.15,33.41,102.6,304,69,370,342,100,105,96,0,5,45,7,0,70,70,70,70,2,2,2,2
1585,air,540,540,540,540,73.75,185.15,33.41,102.6,304,69,370,342,100,105,96,0,5,45,7,0,45,45,45,45,2,2,2,2
1586,car,540,540,540,540,73.75,185.15,33.41,102.6,304,69,370,342,100,105,96,0,5,45,7,0,70,70,70,70,2,2,2,2
1587,train,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1588,train,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1589,train,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1590,train,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1591,train,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1592,air,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1593,air,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,70,70,70,70,2,2,2,2
1594,car,545,545,545,545,71.2,191.7,33.56,103.55,304,69,370,349,87,105,91,0,5,45,7,0,45,45,45,45,2,2,2,2
1595,air,545,545,545,545,72.7,193.15,34.01,103.55,304,69,370,349,102,110,103,0,5,45,7,0,70,70,70,70,2,2,2,2
1596,train,550,550,550,550,74.2,194.75,35.01,104.5,304,69,370,355,105,120,108,0,5,45,7,0,70,70,70,70,2,2,2,2
1597,air,550,550,550,550,74.2,194.75,35.01,104.5,304,69,370,355,105,120,108,0,5,45,7,0,25,25,25,25,2,2,2,2
1598,air,550,550,550,550,74.2,194.75,35.01,104.5,304,69,370,355,105,120,108,0,5,45,7,0,70,70,70,70,2,2,2,2
1599,air,559,559,559,559,73.2,191.15,35.51,106.21,304,69,370,355,105,114,108,0,5,45,7,0,70,70,70,70,1,1,1,1
1600,air,552,552,552,552,74.7,191.5,33.01,104.88,304,69,370,350,105,118,93,0,5,45,7,0,23,23,23,23,1,1,1,1
1601,air,552,552,552,552,74.7,191.5,33.01,104.88,304,69,370,350,105,118,93,0,5,45,7,0,70,70,70,70,1,1,1,1
1602,car,552,552,552,552,74.7,191.5,33.01,104.88,304,69,370,350,105,118,93,0,5,45,7,0,70,70,70,70,1,1,1,1
1603,car,552,552,552,552,74.7,191.5,33.01,104.88,304,69,370,350,105,118,93,0,5,45,7,0,55,55,55,55,1,1,1,1
1604,train,761,761,761,761,101.9,213.55,53.22,144.59,534,84,629,480,93,101,89,0,2,4,6,0,55,55,55,55,1,1,1,1
1605,air,761,761,761,761,101.9,213.55,53.22,144.59,534,84,629,480,93,101,89,0,2,4,6,0,70,70,70,70,1,1,1,1
1606,air,761,761,761,761,101.9,213.55,53.22,144.59,534,84,629,480,93,101,89,0,2,4,6,0,35,35,35,35,1,1,1,1
1607,air,761,761,761,761,101.9,213.55,53.22,144.59,534,84,629,480,93,101,89,0,2,4,6,0,70,70,70,70,1,1,1,1
1608,air,761,761,761,761,101.9,213.55,53.22,144.59,534,84,629,480,93,101,89,0,2,4,6,0,70,70,70,70,1,1,1,1
1609,car,767,767,767,767,102.1,221.55,53.47,145.73,534,84,629,485,100,105,93,0,2,4,6,0,35,35,35,35,1,1,1,1
1610,air,785,785,785,785,105.6,209.55,53.47,149.15,534,84,629,500,105,93,98,0,2,4,6,0,70,70,70,70,1,1,1,1
1611,air,902,902,902,902,105.6,221.55,55.47,171.38,534,84,629,596,105,105,98,0,2,4,6,0,70,70,70,70,1,1,1,1
1612,air,852,852,852,852,106.6,221.55,56.47,161.88,534,84,629,540,125,135,118,0,2,4,6,0,25,25,25,25,1,1,1,1
1613,car,360,360,360,360,55.4,161.5,27.64,68.4,148,58,304,247,134,110,108,0,8,36,2,0,70,70,70,70,0,0,0,0
1614,air,440,440,440,440,65.4,153.5,31.6,83.6,263,58,290,309,113,85,97,0,3,36,10,0,70,70,70,70,1,1,1,1
1615,air,440,440,440,440,65.4,153.5,31.6,83.6,263,58,290,309,113,85,97,0,3,36,10,0,70,70,70,70,1,1,1,1
1616,air,440,440,440,440,65.4,153.5,31.6,83.6,263,58,290,309,113,85,97,0,3,36,10,0,70,70,70,70,1,1,1,1
1617,car,201,201,201,201,42,154.3,22.76,38.19,109,60,119,149,108,125,100,0,5,6,4,0,25,25,25,25,0,0,0,0
1618,car,201,201,201,201,42,154.3,22.76,38.19,109,60,119,149,108,125,100,0,5,6,4,0,70,70,70,70,0,0,0,0
1619,car,201,201,201,201,42,154.3,22.76,38.19,109,60,119,149,108,125,100,0,5,6,4,0,70,70,70,70,0,0,0,0
1620,air,264,264,264,264,48.9,151.45,27.96,50.16,148,60,183,186,108,93,95,0,8,6,8,0,70,70,70,70,0,0,0,0
1621,car,264,264,264,264,48.9,151.45,27.96,50.16,148,60,183,186,108,93,95,0,8,6,8,0,25,25,25,25,0,0,0,0
1622,train,343,343,343,343,59.2,172.9,30.64,65.17,190,58,304,233,103,165,95,0,5,36,2,0,15,15,15,15,0,0,0,0
1623,car,343,343,343,343,59.2,172.9,30.64,65.17,190,58,304,233,103,165,95,0,5,36,2,0,55,55,55,55,0,0,0,0
1624,car,439,439,439,439,55.8,172.9,33.64,83.41,238,58,304,292,103,155,135,0,3,36,2,0,70,70,70,70,0,0,0,0
1625,car,497,497,497,497,59.8,172.9,33.64,94.43,238,58,304,333,128,155,135,0,3,36,2,0,70,70,70,70,0,0,0,0
1626,air,409,409,409,409,68.4,164.9,35.4,77.71,263,58,290,306,128,110,103,0,3,36,10,0,55,55,55,55,1,1,1,1
1627,air,409,409,409,409,68.4,164.9,35.4,77.71,263,58,290,306,128,110,103,0,3,36,10,0,55,55,55,55,1,1,1,1
1628,train,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,45,45,45,45,1,1,1,1
1629,train,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1630,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1631,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1632,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,55,55,55,55,1,1,1,1
1633,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,55,55,55,55,1,1,1,1
1634,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1635,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1636,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1637,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1638,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1639,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1640,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1641,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1642,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1643,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1644,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1645,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,45,45,45,45,1,1,1,1
1646,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,45,45,45,45,1,1,1,1
1647,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,70,70,70,70,1,1,1,1
1648,train,453,453,453,453,68.1,162.9,36.4,86.07,263,58,290,326,118,105,105,0,3,36,10,0,35,35,35,35,1,1,1,1
1649,air,453,453,453,453,68.1,162.9,36.4,86.07,263,58,290,326,118,105,105,0,3,36,10,0,70,70,70,70,1,1,1,1
1650,air,712,712,712,712,83.2,194.9,39.76,135.28,304,69,370,476,143,135,125,0,5,45,7,0,70,70,70,70,0,0,0,0
1651,air,606,606,606,606,83.2,194.9,37.76,115.14,304,69,370,403,133,125,115,0,5,45,7,0,70,70,70,70,0,0,0,0
1652,air,565,565,565,565,82.65,186.9,37.76,107.35,304,69,370,375,123,117,105,0,5,45,7,0,45,45,45,45,0,0,0,0
1653,air,565,565,565,565,82.65,186.9,37.76,107.35,304,69,370,375,123,117,105,0,5,45,7,0,70,70,70,70,0,0,0,0
1654,air,555,555,555,555,75.75,184.9,37.66,105.45,304,69,370,362,118,110,103,0,5,45,7,0,35,35,35,35,1,1,1,1
1655,air,555,555,555,555,75.75,184.9,37.66,105.45,304,69,370,362,118,110,103,0,5,45,7,0,70,70,70,70,1,1,1,1
1656,air,560,560,560,560,75.2,185.55,37.86,106.4,304,69,370,369,113,113,100,0,5,45,7,0,35,35,35,35,1,1,1,1
1657,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,70,70,70,70,1,1,1,1
1658,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,70,70,70,70,1,1,1,1
1659,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,70,70,70,70,1,1,1,1
1660,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,70,70,70,70,1,1,1,1
1661,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,15,15,15,15,1,1,1,1
1662,car,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,70,70,70,70,1,1,1,1
1663,air,560,560,560,560,74.2,192,38.56,106.4,304,69,370,369,118,120,105,0,5,45,7,0,70,70,70,70,1,1,1,1
1664,air,574,574,574,574,75.2,190.9,39.76,109.06,304,69,370,375,123,119,115,0,5,45,7,0,70,70,70,70,0,0,0,0
1665,air,574,574,574,574,75.2,190.9,39.76,109.06,304,69,370,375,123,119,115,0,5,45,7,0,45,45,45,45,0,0,0,0
1666,train,773,773,773,773,103.35,212.3,57.97,146.87,507,84,629,495,103,98,96,0,2,4,6,0,70,70,70,70,0,0,0,0
1667,air,983,983,983,983,109.6,221.3,60.72,186.77,534,84,629,670,163,110,145,0,2,4,6,0,55,55,55,55,0,0,0,0
1668,air,411,411,411,411,67.4,168.9,30.4,78.09,263,58,290,286,110,115,100,0,3,36,10,0,55,55,55,55,0,0,0,0
1669,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,70,70,70,70,1,1,1,1
1670,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,70,70,70,70,1,1,1,1
1671,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,45,45,45,45,1,1,1,1
1672,car,453,453,453,453,67.1,163.9,31.4,86.07,263,58,290,326,100,100,95,0,3,36,10,0,70,70,70,70,1,1,1,1
1673,air,776,776,776,776,102.9,214.3,52.47,147.44,534,84,629,500,93,101,86,0,2,4,6,0,70,70,70,70,0,0,0,0
1674,air,776,776,776,776,102.9,214.3,52.47,147.44,534,84,629,500,93,101,86,0,2,4,6,0,70,70,70,70,0,0,0,0
1675,air,627,627,627,627,77.2,192.5,33.76,119.13,304,69,370,413,135,140,125,0,5,45,7,0,55,55,55,55,0,0,0,0
1676,train,276,276,276,276,48.9,147.45,22.96,52.44,148,60,183,203,120,98,115,0,8,6,8,0,70,70,70,70,0,0,0,0
1677,car,307,307,307,307,51.4,150.3,24.96,58.33,148,60,183,236,133,120,130,0,8,6,8,0,55,55,55,55,0,0,0,0
1678,car,375,375,375,375,56.4,165.5,27.64,71.25,148,58,304,266,150,135,133,0,8,36,2,0,45,45,45,45,0,0,0,0
1679,train,451,451,451,451,55.8,168.9,28.64,85.69,238,58,304,308,115,160,155,0,3,36,2,0,70,70,70,70,0,0,0,0
1680,air,451,451,451,451,55.8,168.9,28.64,85.69,238,58,304,308,115,160,155,0,3,36,2,0,55,55,55,55,0,0,0,0
1681,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,55,55,55,55,1,1,1,1
1682,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,55,55,55,55,1,1,1,1
1683,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1684,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1685,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1686,car,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,15,15,15,15,1,1,1,1
1687,car,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1688,air,500,500,500,500,70.4,161.5,31.4,95,263,58,290,349,165,135,150,0,3,36,10,0,45,45,45,45,0,0,0,0
1689,air,571,571,571,571,83.2,190.9,32.76,108.49,304,69,370,397,148,135,140,0,5,45,7,0,70,70,70,70,0,0,0,0
1690,air,567,567,567,567,75.75,180.9,32.66,107.73,304,69,370,379,130,115,123,0,5,45,7,0,70,70,70,70,1,1,1,1
1691,air,567,567,567,567,75.75,180.9,32.66,107.73,304,69,370,379,130,115,123,0,5,45,7,0,70,70,70,70,1,1,1,1
1692,air,572,572,572,572,73.2,187.45,32.81,108.68,304,69,370,385,117,115,118,0,5,45,7,0,55,55,55,55,1,1,1,1
1693,air,577,577,577,577,76.2,190.5,34.26,109.63,304,69,370,392,135,130,135,0,5,45,7,0,70,70,70,70,1,1,1,1
1694,air,879,879,879,879,108.6,217.3,55.72,167.01,534,84,629,577,155,145,145,0,2,4,6,0,70,70,70,70,0,0,0,0
1695,car,220,220,220,220,42,150.3,17.76,41.8,109,60,119,174,125,130,125,0,5,6,4,0,45,45,45,45,0,0,0,0
1696,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,45,45,45,45,1,1,1,1
1697,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1698,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,70,70,70,70,1,1,1,1
1699,train,584,584,584,584,75.75,180.9,32.66,110.96,304,69,370,373,130,120,123,0,5,45,7,0,70,70,70,70,1,1,1,1
1700,air,589,589,589,589,73.2,187.45,32.81,111.91,304,69,370,380,117,120,118,0,5,45,7,0,70,70,70,70,1,1,1,1
1701,air,589,589,589,589,74.7,188.9,33.26,111.91,304,69,370,380,132,125,130,0,5,45,7,0,35,35,35,35,1,1,1,1
1702,air,805,805,805,805,103.9,209.3,52.47,152.95,534,84,629,511,123,116,116,0,2,4,6,0,70,70,70,70,0,0,0,0
1703,car,261,261,261,261,49,133.4,24.78,49.59,120,40,245,212,168,160,100,0,12,25,1,0,55,55,55,55,0,0,0,0
1704,car,172,172,172,172,44.2,150.3,17.56,32.68,109,60,119,122,118,130,115,0,5,6,4,0,55,55,55,55,0,0,0,0
1705,car,172,172,172,172,44.2,150.3,17.56,32.68,109,60,119,122,118,130,115,0,5,6,4,0,25,25,25,25,0,0,0,0
1706,car,238,238,238,238,51.4,150.3,24.96,45.22,148,60,183,170,121,120,120,0,8,6,8,0,70,70,70,70,0,0,0,0
1707,air,354,354,354,354,68.4,163.9,30.4,67.26,263,58,290,237,128,125,120,0,3,36,10,0,25,25,25,25,0,0,0,0
1708,train,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,55,55,55,55,1,1,1,1
1709,train,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,55,55,55,55,1,1,1,1
1710,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1711,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1712,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,55,55,55,55,1,1,1,1
1713,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1714,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1715,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1716,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,55,55,55,55,1,1,1,1
1717,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,70,70,70,70,1,1,1,1
1718,air,431,431,431,431,70.4,161.5,31.4,81.89,263,58,290,283,153,135,140,0,3,36,10,0,70,70,70,70,0,0,0,0
1719,air,502,502,502,502,83.2,190.9,32.76,95.38,304,69,370,331,136,135,130,0,5,45,7,0,45,45,45,45,0,0,0,0
1720,air,503,503,503,503,73.2,187.45,32.81,95.57,304,69,370,319,105,115,108,0,5,45,7,0,55,55,55,55,1,1,1,1
1721,car,503,503,503,503,73.2,187.45,32.81,95.57,304,69,370,319,105,115,108,0,5,45,7,0,70,70,70,70,1,1,1,1
1722,train,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,15,15,15,15,1,1,1,1
1723,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,70,70,70,70,1,1,1,1
1724,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,45,45,45,45,1,1,1,1
1725,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,55,55,55,55,1,1,1,1
1726,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,70,70,70,70,1,1,1,1
1727,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,55,55,55,55,1,1,1,1
1728,car,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,35,35,35,35,1,1,1,1
1729,car,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,70,70,70,70,1,1,1,1
1730,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,70,70,70,70,0,0,0,0
1731,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,45,45,45,45,0,0,0,0
1732,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,5,5,5,5,0,0,0,0
1733,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,70,70,70,70,0,0,0,0
1734,air,366,366,366,366,65.15,161.5,28.55,69.54,245,58,384,248,99,135,60,0,3,36,4,0,70,70,70,70,1,1,1,1
1735,car,366,366,366,366,65.15,161.5,28.55,69.54,245,58,384,248,99,135,60,0,3,36,4,0,70,70,70,70,1,1,1,1
1736,car,180,180,180,180,56.9,151.45,22.2,34.2,148,60,164,119,140,123,65,0,8,6,2,0,32,32,32,32,0,0,0,0
1737,car,161,161,161,161,49.8,159.3,26.2,30.59,131,60,164,121,128,150,95,0,8,6,2,0,15,15,15,15,0,0,0,0
1738,train,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,35,35,35,35,1,1,1,1
1739,car,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,25,25,25,25,1,1,1,1
1740,car,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,35,35,35,35,1,1,1,1
1741,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,55,55,55,55,0,0,0,0
1742,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,35,35,35,35,0,0,0,0
1743,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,25,25,25,25,0,0,0,0
1744,car,149,149,149,149,50.3,164.3,14.64,28.31,131,60,62,116,138,160,85,0,8,6,5,0,15,15,15,15,0,0,0,0
1745,train,297,297,297,297,66.9,171.5,29.72,56.43,245,58,338,209,134,150,77,0,3,36,1,0,45,45,45,45,1,1,1,1
1746,car,297,297,297,297,66.9,171.5,29.72,56.43,245,58,338,209,134,150,77,0,3,36,1,0,55,55,55,55,1,1,1,1
1747,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,45,45,45,45,0,0,0,0
1748,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,25,25,25,25,0,0,0,0
1749,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,45,45,45,45,0,0,0,0
1750,car,181,181,181,181,59.9,161.45,24.2,34.39,148,60,164,128,145,138,80,0,8,6,2,0,70,70,70,70,0,0,0,0
1751,car,125,125,125,125,62.4,164.3,26.2,23.75,148,60,164,112,158,160,95,0,8,6,2,0,35,35,35,35,0,0,0,0
1752,car,293,293,293,293,78.4,181.5,32.2,55.67,263,58,384,252,164,160,97,0,3,36,4,0,70,70,70,70,1,1,1,1
1753,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,55,55,55,55,0,0,0,0
1754,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,70,70,70,70,0,0,0,0
1755,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,55,55,55,55,0,0,0,0
1756,car,126,126,126,126,34.4,135.2,19.8,23.94,66,40,140,94,75,142,110,0,3,15,18,0,15,15,15,15,0,0,0,0
1757,train,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,55,55,55,55,1,1,1,1
1758,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,15,15,15,15,1,1,1,1
1759,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,15,15,15,15,1,1,1,1
1760,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,70,70,70,70,1,1,1,1
1761,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,70,70,70,70,1,1,1,1
1762,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,35,35,35,35,1,1,1,1
1763,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,45,45,45,45,1,1,1,1
1764,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,55,55,55,55,1,1,1,1
1765,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,70,70,70,70,1,1,1,1
1766,car,159,159,159,159,30.25,139.5,19.8,30.21,66,40,140,113,75,140,110,0,3,15,18,0,15,15,15,15,0,0,0,0
1767,car,188,188,188,188,31.4,139.8,20.8,35.72,66,40,140,131,100,170,135,0,3,15,18,0,70,70,70,70,0,0,0,0
