id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,urban_train,urban_air,urban_bus,urban_car,income_train,income_air,income_bus,income_car
1641,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,70,70,70,70
1642,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,70,70,70,70
1643,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,70,70,70,70
1644,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,70,70,70,70
1645,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,45,45,45,45
1646,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,45,45,45,45
1647,air,443,443,443,443,66.4,161.5,36.6,84.17,263,58,290,313,117,105,102,0,3,36,10,0,1,1,1,1,70,70,70,70
1648,train,453,453,453,453,68.1,162.9,36.4,86.07,263,58,290,326,118,105,105,0,3,36,10,0,1,1,1,1,35,35,35,35
1649,air,453,453,453,453,68.1,162.9,36.4,86.07,263,58,290,326,118,105,105,0,3,36,10,0,1,1,1,1,70,70,70,70
1650,air,712,712,712,712,83.2,194.9,39.76,135.28,304,69,370,476,143,135,125,0,5,45,7,0,0,0,0,0,70,70,70,70
1651,air,606,606,606,606,83.2,194.9,37.76,115.14,304,69,370,403,133,125,115,0,5,45,7,0,0,0,0,0,70,70,70,70
1652,air,565,565,565,565,82.65,186.9,37.76,107.35,304,69,370,375,123,117,105,0,5,45,7,0,0,0,0,0,45,45,45,45
1653,air,565,565,565,565,82.65,186.9,37.76,107.35,304,69,370,375,123,117,105,0,5,45,7,0,0,0,0,0,70,70,70,70
1654,air,555,555,555,555,75.75,184.9,37.66,105.45,304,69,370,362,118,110,103,0,5,45,7,0,1,1,1,1,35,35,35,35
1655,air,555,555,555,555,75.75,184.9,37.66,105.45,304,69,370,362,118,110,103,0,5,45,7,0,1,1,1,1,70,70,70,70
1656,air,560,560,560,560,75.2,185.55,37.86,106.4,304,69,370,369,113,113,100,0,5,45,7,0,1,1,1,1,35,35,35,35
1657,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,70,70,70,70
1658,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,70,70,70,70
1659,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,70,70,70,70
1660,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,70,70,70,70
1661,train,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,15,15,15,15
1662,car,560,560,560,560,73.2,191.45,37.81,106.4,304,69,370,369,105,110,98,0,5,45,7,0,1,1,1,1,70,70,70,70
1663,air,560,560,560,560,74.2,192,38.56,106.4,304,69,370,369,118,120,105,0,5,45,7,0,1,1,1,1,70,70,70,70
1664,air,574,574,574,574,75.2,190.9,39.76,109.06,304,69,370,375,123,119,115,0,5,45,7,0,0,0,0,0,70,70,70,70
1665,air,574,574,574,574,75.2,190.9,39.76,109.06,304,69,370,375,123,119,115,0,5,45,7,0,0,0,0,0,45,45,45,45
1666,train,773,773,773,773,103.35,212.3,57.97,146.87,507,84,629,495,103,98,96,0,2,4,6,0,0,0,0,0,70,70,70,70
1667,air,983,983,983,983,109.6,221.3,60.72,186.77,534,84,629,670,163,110,145,0,2,4,6,0,0,0,0,0,55,55,55,55
1668,air,411,411,411,411,67.4,168.9,30.4,78.09,263,58,290,286,110,115,100,0,3,36,10,0,0,0,0,0,55,55,55,55
1669,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,1,1,1,1,70,70,70,70
1670,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,1,1,1,1,70,70,70,70
1671,air,443,443,443,443,65.4,162.5,31.6,84.17,263,58,290,313,99,100,92,0,3,36,10,0,1,1,1,1,45,45,45,45
1672,car,453,453,453,453,67.1,163.9,31.4,86.07,263,58,290,326,100,100,95,0,3,36,10,0,1,1,1,1,70,70,70,70
1673,air,776,776,776,776,102.9,214.3,52.47,147.44,534,84,629,500,93,101,86,0,2,4,6,0,0,0,0,0,70,70,70,70
1674,air,776,776,776,776,102.9,214.3,52.47,147.44,534,84,629,500,93,101,86,0,2,4,6,0,0,0,0,0,70,70,70,70
1675,air,627,627,627,627,77.2,192.5,33.76,119.13,304,69,370,413,135,140,125,0,5,45,7,0,0,0,0,0,55,55,55,55
1676,train,276,276,276,276,48.9,147.45,22.96,52.44,148,60,183,203,120,98,115,0,8,6,8,0,0,0,0,0,70,70,70,70
1677,car,307,307,307,307,51.4,150.3,24.96,58.33,148,60,183,236,133,120,130,0,8,6,8,0,0,0,0,0,55,55,55,55
1678,car,375,375,375,375,56.4,165.5,27.64,71.25,148,58,304,266,150,135,133,0,8,36,2,0,0,0,0,0,45,45,45,45
1679,train,451,451,451,451,55.8,168.9,28.64,85.69,238,58,304,308,115,160,155,0,3,36,2,0,0,0,0,0,70,70,70,70
1680,air,451,451,451,451,55.8,168.9,28.64,85.69,238,58,304,308,115,160,155,0,3,36,2,0,0,0,0,0,55,55,55,55
1681,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,55,55,55,55
1682,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,55,55,55,55
1683,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1684,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1685,air,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1686,car,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,15,15,15,15
1687,car,455,455,455,455,66.4,157.5,31.6,86.45,263,58,290,329,129,110,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1688,air,500,500,500,500,70.4,161.5,31.4,95,263,58,290,349,165,135,150,0,3,36,10,0,0,0,0,0,45,45,45,45
1689,air,571,571,571,571,83.2,190.9,32.76,108.49,304,69,370,397,148,135,140,0,5,45,7,0,0,0,0,0,70,70,70,70
1690,air,567,567,567,567,75.75,180.9,32.66,107.73,304,69,370,379,130,115,123,0,5,45,7,0,1,1,1,1,70,70,70,70
1691,air,567,567,567,567,75.75,180.9,32.66,107.73,304,69,370,379,130,115,123,0,5,45,7,0,1,1,1,1,70,70,70,70
1692,air,572,572,572,572,73.2,187.45,32.81,108.68,304,69,370,385,117,115,118,0,5,45,7,0,1,1,1,1,55,55,55,55
1693,air,577,577,577,577,76.2,190.5,34.26,109.63,304,69,370,392,135,130,135,0,5,45,7,0,1,1,1,1,70,70,70,70
1694,air,879,879,879,879,108.6,217.3,55.72,167.01,534,84,629,577,155,145,145,0,2,4,6,0,0,0,0,0,70,70,70,70
1695,car,220,220,220,220,42,150.3,17.76,41.8,109,60,119,174,125,130,125,0,5,6,4,0,0,0,0,0,45,45,45,45
1696,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,1,1,1,1,45,45,45,45
1697,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1698,air,472,472,472,472,66.4,157.5,31.6,89.68,263,58,290,324,129,115,122,0,3,36,10,0,1,1,1,1,70,70,70,70
1699,train,584,584,584,584,75.75,180.9,32.66,110.96,304,69,370,373,130,120,123,0,5,45,7,0,1,1,1,1,70,70,70,70
1700,air,589,589,589,589,73.2,187.45,32.81,111.91,304,69,370,380,117,120,118,0,5,45,7,0,1,1,1,1,70,70,70,70
1701,air,589,589,589,589,74.7,188.9,33.26,111.91,304,69,370,380,132,125,130,0,5,45,7,0,1,1,1,1,35,35,35,35
1702,air,805,805,805,805,103.9,209.3,52.47,152.95,534,84,629,511,123,116,116,0,2,4,6,0,0,0,0,0,70,70,70,70
1703,car,261,261,261,261,49,133.4,24.78,49.59,120,40,245,212,168,160,100,0,12,25,1,0,0,0,0,0,55,55,55,55
1704,car,172,172,172,172,44.2,150.3,17.56,32.68,109,60,119,122,118,130,115,0,5,6,4,0,0,0,0,0,55,55,55,55
1705,car,172,172,172,172,44.2,150.3,17.56,32.68,109,60,119,122,118,130,115,0,5,6,4,0,0,0,0,0,25,25,25,25
1706,car,238,238,238,238,51.4,150.3,24.96,45.22,148,60,183,170,121,120,120,0,8,6,8,0,0,0,0,0,70,70,70,70
1707,air,354,354,354,354,68.4,163.9,30.4,67.26,263,58,290,237,128,125,120,0,3,36,10,0,0,0,0,0,25,25,25,25
1708,train,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,55,55,55,55
1709,train,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,55,55,55,55
1710,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1711,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1712,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,55,55,55,55
1713,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1714,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1715,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1716,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,55,55,55,55
1717,air,386,386,386,386,66.4,157.5,31.6,73.34,263,58,290,263,117,110,112,0,3,36,10,0,1,1,1,1,70,70,70,70
1718,air,431,431,431,431,70.4,161.5,31.4,81.89,263,58,290,283,153,135,140,0,3,36,10,0,0,0,0,0,70,70,70,70
1719,air,502,502,502,502,83.2,190.9,32.76,95.38,304,69,370,331,136,135,130,0,5,45,7,0,0,0,0,0,45,45,45,45
1720,air,503,503,503,503,73.2,187.45,32.81,95.57,304,69,370,319,105,115,108,0,5,45,7,0,1,1,1,1,55,55,55,55
1721,car,503,503,503,503,73.2,187.45,32.81,95.57,304,69,370,319,105,115,108,0,5,45,7,0,1,1,1,1,70,70,70,70
1722,train,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,15,15,15,15
1723,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,70,70,70,70
1724,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,45,45,45,45
1725,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,55,55,55,55
1726,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,70,70,70,70
1727,air,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,55,55,55,55
1728,car,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,35,35,35,35
1729,car,375,375,375,375,64.9,157.5,29.2,71.25,245,58,384,253,94,120,72,0,3,36,4,0,1,1,1,1,70,70,70,70
1730,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,0,0,0,0,70,70,70,70
1731,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,0,0,0,0,45,45,45,45
1732,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,0,0,0,0,5,5,5,5
1733,car,187,187,187,187,46.05,151.45,21.55,35.53,131,60,164,121,90,123,53,0,8,6,2,0,0,0,0,0,70,70,70,70
1734,air,366,366,366,366,65.15,161.5,28.55,69.54,245,58,384,248,99,135,60,0,3,36,4,0,1,1,1,1,70,70,70,70
1735,car,366,366,366,366,65.15,161.5,28.55,69.54,245,58,384,248,99,135,60,0,3,36,4,0,1,1,1,1,70,70,70,70
1736,car,180,180,180,180,56.9,151.45,22.2,34.2,148,60,164,119,140,123,65,0,8,6,2,0,0,0,0,0,32,32,32,32
1737,car,161,161,161,161,49.8,159.3,26.2,30.59,131,60,164,121,128,150,95,0,8,6,2,0,0,0,0,0,15,15,15,15
1738,train,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,1,1,1,1,35,35,35,35
1739,car,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,1,1,1,1,25,25,25,25
1740,car,309,309,309,309,66.4,166.5,31.2,58.71,245,58,384,215,124,140,87,0,3,36,4,0,1,1,1,1,35,35,35,35
1741,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,0,0,0,0,55,55,55,55
1742,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,0,0,0,0,35,35,35,35
1743,car,118,118,118,118,47.8,161.45,12.64,22.42,131,60,62,83,125,138,70,0,8,6,5,0,0,0,0,0,25,25,25,25
1744,car,149,149,149,149,50.3,164.3,14.64,28.31,131,60,62,116,138,160,85,0,8,6,5,0,0,0,0,0,15,15,15,15
1745,train,297,297,297,297,66.9,171.5,29.72,56.43,245,58,338,209,134,150,77,0,3,36,1,0,1,1,1,1,45,45,45,45
1746,car,297,297,297,297,66.9,171.5,29.72,56.43,245,58,338,209,134,150,77,0,3,36,1,0,1,1,1,1,55,55,55,55
1747,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,0,0,0,0,45,45,45,45
1748,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,0,0,0,0,25,25,25,25
1749,car,109,109,109,109,58.2,164.3,26.2,20.71,109,60,164,100,155,170,105,0,5,6,2,0,0,0,0,0,45,45,45,45
1750,car,181,181,181,181,59.9,161.45,24.2,34.39,148,60,164,128,145,138,80,0,8,6,2,0,0,0,0,0,70,70,70,70
1751,car,125,125,125,125,62.4,164.3,26.2,23.75,148,60,164,112,158,160,95,0,8,6,2,0,0,0,0,0,35,35,35,35
1752,car,293,293,293,293,78.4,181.5,32.2,55.67,263,58,384,252,164,160,97,0,3,36,4,0,1,1,1,1,70,70,70,70
1753,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,0,0,0,0,55,55,55,55
1754,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,0,0,0,0,70,70,70,70
1755,car,126,126,126,126,35.85,135.2,19.8,23.94,66,40,140,94,70,142,105,0,3,15,18,0,0,0,0,0,55,55,55,55
1756,car,126,126,126,126,34.4,135.2,19.8,23.94,66,40,140,94,75,142,110,0,3,15,18,0,0,0,0,0,15,15,15,15
1757,train,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,55,55,55,55
1758,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,15,15,15,15
1759,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,15,15,15,15
1760,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,70,70,70,70
1761,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,70,70,70,70
1762,car,126,126,126,126,26.5,130.45,19.3,23.94,47,40,120,94,65,131,100,0,3,15,18,0,1,1,1,1,35,35,35,35
1763,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,1,1,1,1,45,45,45,45
1764,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,1,1,1,1,55,55,55,55
1765,car,116,116,116,116,28.95,133.2,19.7,22.04,66,40,140,80,65,135,103,0,3,15,18,0,1,1,1,1,70,70,70,70
1766,car,159,159,159,159,30.25,139.5,19.8,30.21,66,40,140,113,75,140,110,0,3,15,18,0,0,0,0,0,15,15,15,15
1767,car,188,188,188,188,31.4,139.8,20.8,35.72,66,40,140,131,100,170,135,0,3,15,18,0,0,0,0,0,70,70,70,70
1768,car,188,188,188,188,31.4,139.8,20.8,35.72,66,40,140,131,100,170,135,0,3,15,18,0,0,0,0,0,45,45,45,45
1769,car,428,428,428,428,72.4,167.4,42.76,81.32,356,70,377,278,140,165,125,0,2,3,14,0,0,0,0,0,70,70,70,70
1770,car,341,341,341,341,71.4,159.4,39.76,64.79,356,70,377,226,120,130,105,0,2,3,14,0,0,0,0,0,35,35,35,35
1771,car,123,123,123,123,30.5,133.2,16.76,23.37,64,40,106,101,70,170,110,0,3,15,2,0,1,1,1,1,55,55,55,55
1772,train,118,118,118,118,31.8,138.2,15.76,22.42,64,40,106,95,75,175,105,0,3,15,2,0,0,0,0,0,15,15,15,15
1773,car,141,141,141,141,42.4,143.2,19.8,26.79,66,40,140,143,120,160,130,0,3,15,18,0,0,0,0,0,55,55,55,55
1774,car,136,136,136,136,30.5,130.45,19.3,25.84,47,40,120,107,90,131,100,0,3,15,18,0,1,1,1,1,70,70,70,70
1775,car,136,136,136,136,30.5,130.45,19.3,25.84,47,40,120,107,90,131,100,0,3,15,18,0,1,1,1,1,70,70,70,70
1776,car,126,126,126,126,32.95,133.2,19.7,23.94,66,40,140,94,90,135,103,0,3,15,18,0,1,1,1,1,5,5,5,5
1777,car,138,138,138,138,33.9,139.55,19.3,26.22,66,40,140,101,95,148,100,0,3,15,18,0,0,0,0,0,45,45,45,45
1778,car,204,204,204,204,38.4,143.2,20.8,38.76,66,40,140,141,135,185,140,0,3,15,18,0,0,0,0,0,45,45,45,45
1779,car,172,172,172,172,40.4,143.2,20.8,32.68,66,40,140,122,110,155,120,0,3,15,18,0,0,0,0,0,15,15,15,15
1780,train,219,219,219,219,39.2,134.75,16.85,41.61,132,40,140,168,77,100,78,0,5,15,18,0,1,1,1,1,70,70,70,70
1781,car,235,235,235,235,40.6,125.45,16.3,44.65,113,40,120,165,95,91,85,0,5,15,18,0,1,1,1,1,35,35,35,35
1782,car,230,230,230,230,39.7,134.75,16.85,43.7,132,40,140,159,82,95,83,0,5,15,18,0,1,1,1,1,70,70,70,70
1783,car,230,230,230,230,39.7,134.75,16.85,43.7,132,40,140,159,82,95,83,0,5,15,18,0,1,1,1,1,55,55,55,55
1784,car,230,230,230,230,39.7,134.75,16.85,43.7,132,40,140,159,82,95,83,0,5,15,18,0,1,1,1,1,70,70,70,70
1785,car,230,230,230,230,39.7,134.75,16.85,43.7,132,40,140,159,82,95,83,0,5,15,18,0,1,1,1,1,55,55,55,55
1786,car,237,237,237,237,43.2,134.55,16.3,45.03,132,40,140,160,100,108,85,0,5,15,18,0,0,0,0,0,70,70,70,70
1787,car,446,446,446,446,66.2,154.4,36.51,84.74,356,70,377,289,88,91,81,0,2,3,14,0,0,0,0,0,70,70,70,70
1788,car,226,226,226,226,48.65,127.2,16.8,42.94,132,40,140,167,95,97,78,0,5,15,18,0,1,1,1,1,70,70,70,70
1789,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,70,70,70,70
1790,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,70,70,70,70
1791,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,35,35,35,35
1792,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,32,32,32,32
1793,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,25,25,25,25
1794,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,70,70,70,70
1795,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,70,70,70,70
1796,car,226,226,226,226,40.1,122.45,16.3,42.94,113,40,120,167,90,86,73,0,5,15,18,0,2,2,2,2,70,70,70,70
1797,car,216,216,216,216,41.75,125.2,16.7,41.04,132,40,140,154,90,90,76,0,5,15,18,0,2,2,2,2,70,70,70,70
1798,car,216,216,216,216,41.75,125.2,16.7,41.04,132,40,140,154,90,90,76,0,5,15,18,0,2,2,2,2,70,70,70,70
1799,train,221,221,221,221,39.2,131.75,16.85,41.99,132,40,140,161,77,90,71,0,5,15,18,0,2,2,2,2,70,70,70,70
1800,car,221,221,221,221,39.2,131.75,16.85,41.99,132,40,140,161,77,90,71,0,5,15,18,0,2,2,2,2,35,35,35,35
1801,car,221,221,221,221,39.2,131.75,16.85,41.99,132,40,140,161,77,90,71,0,5,15,18,0,2,2,2,2,45,45,45,45
1802,train,221,221,221,221,40.2,132.3,17.6,41.99,132,40,140,161,90,100,78,0,5,15,18,0,2,2,2,2,25,25,25,25
1803,car,221,221,221,221,40.2,132.3,17.6,41.99,132,40,140,161,90,100,78,0,5,15,18,0,2,2,2,2,70,70,70,70
1804,car,172,172,172,172,41.85,129,16.8,32.68,113,40,120,128,93,98,83,0,5,15,18,0,1,1,1,1,25,25,25,25
1805,car,172,172,172,172,41.85,129,16.8,32.68,113,40,120,128,93,98,83,0,5,15,18,0,1,1,1,1,45,45,45,45
1806,air,437,437,437,437,65.7,151.4,36.51,83.03,356,70,377,292,83,86,69,0,2,3,14,0,1,1,1,1,70,70,70,70
1807,car,146,146,146,146,47.2,131.8,18,27.74,132,40,140,106,97,105,92,0,5,15,18,0,1,1,1,1,45,45,45,45
1808,car,179,179,179,179,47.2,131.8,18,34.01,132,40,140,140,94,100,87,0,5,15,18,0,1,1,1,1,70,70,70,70
1809,car,179,179,179,179,47.2,131.8,18,34.01,132,40,140,140,94,100,87,0,5,15,18,0,1,1,1,1,70,70,70,70
1810,car,179,179,179,179,47.2,131.8,18,34.01,132,40,140,140,94,100,87,0,5,15,18,0,1,1,1,1,25,25,25,25
1811,car,179,179,179,179,47.2,131.8,18,34.01,132,40,140,140,94,100,87,0,5,15,18,0,1,1,1,1,45,45,45,45
1812,car,206,206,206,206,46.65,123.8,18,39.14,132,40,140,141,84,92,77,0,5,15,18,0,1,1,1,1,70,70,70,70
1813,car,206,206,206,206,46.65,123.8,18,39.14,132,40,140,141,84,92,77,0,5,15,18,0,1,1,1,1,70,70,70,70
1814,car,206,206,206,206,46.65,123.8,18,39.14,132,40,140,141,84,92,77,0,5,15,18,0,1,1,1,1,70,70,70,70
1815,car,206,206,206,206,46.65,123.8,18,39.14,132,40,140,141,84,92,77,0,5,15,18,0,1,1,1,1,70,70,70,70
1816,train,206,206,206,206,45.2,123.8,18,39.14,132,40,140,141,89,92,82,0,5,15,18,0,1,1,1,1,25,25,25,25
1817,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,30,30,30,30
1818,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,25,25,25,25
1819,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1820,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,45,45,45,45
1821,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,55,55,55,55
1822,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,45,45,45,45
1823,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,45,45,45,45
1824,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,35,35,35,35
1825,train,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1826,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1827,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,35,35,35,35
1828,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1829,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,35,35,35,35
1830,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,55,55,55,55
1831,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1832,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1833,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1834,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1835,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1836,air,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1837,bus,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,31,31,31,31
1838,car,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,35,35,35,35
1839,car,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1840,car,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
1841,car,206,206,206,206,38.1,119.05,17.5,39.14,113,40,120,141,79,81,72,0,5,15,18,0,2,2,2,2,70,70,70,70
